 nodes				 score
 39081				0.032199
 66162				0.032197
 27405				0.032196
 31808				0.032194
 57186				0.032194
 62956				0.032194
 65669				0.032190
 65923				0.032189
 24424				0.032189
 27692				0.032188
 32813				0.032187
 49289				0.032185
 34861				0.032185
 34862				0.032185
 58797				0.032184
 46078				0.032184
 37605				0.032183
 38088				0.032182
 65419				0.032181
 28694				0.032178
 26530				0.032178
 22323				0.032177
 40700				0.032176
 46777				0.032176
 46778				0.032176
 46779				0.032176
 14205				0.032175
 23613				0.032174
 53260				0.032173
  4236				0.032173
 27647				0.032172
 25487				0.032169
 53121				0.032168
 14029				0.032166
 35699				0.032166
 52882				0.032165
 36334				0.032164
 58398				0.032164
   268				0.032162
 12457				0.032161
  3246				0.032161
  9052				0.032161
 13748				0.032161
 21842				0.032161
 26241				0.032161
 39048				0.032161
 39049				0.032161
 47395				0.032161
 51143				0.032161
 56937				0.032161
 61317				0.032161
 69904				0.032161
 70770				0.032161
 70771				0.032161
 75087				0.032161
 75715				0.032161
 33365				0.032154
 60328				0.032151
 60329				0.032151
 75679				0.032150
 68299				0.032149
 68300				0.032149
   936				0.032148
 58528				0.032146
 17347				0.032144
 47748				0.032143
 49636				0.032142
 49637				0.032142
 49638				0.032142
 49639				0.032142
 57257				0.032141
 48776				0.032141
 62378				0.032140
 62379				0.032140
 62380				0.032140
 64463				0.032138
 42916				0.032137
 40994				0.032136
 59188				0.032135
 55807				0.032131
 55809				0.032131
  4239				0.032130
 12281				0.032130
 27606				0.032130
 27607				0.032130
 35330				0.032127
 58205				0.032127
  6464				0.032124
  1199				0.032123
 13653				0.032120
 13668				0.032120
 53469				0.032120
 42148				0.032119
 44654				0.032119
 63886				0.032118
 43485				0.032117
 59340				0.032117
 65710				0.032116
 62123				0.032110
 31228				0.032110
  6271				0.032109
 44506				0.032108
 36108				0.032105
 49287				0.032104
 34666				0.032103
 34667				0.032103
 34668				0.032103
 34669				0.032103
 34670				0.032103
 34672				0.032103
 34673				0.032103
 10868				0.032098
 15070				0.032098
 15072				0.032098
 51970				0.032098
 61077				0.032097
 61078				0.032097
 61079				0.032097
 61080				0.032097
 61081				0.032097
 28213				0.032096
 17143				0.032094
 27727				0.032094
 65706				0.032094
 53915				0.032093
 14067				0.032092
 42086				0.032091
 24021				0.032091
 19542				0.032088
 42952				0.032087
 25549				0.032084
 67624				0.032083
 56305				0.032081
 15091				0.032081
 15092				0.032081
 15093				0.032081
 71204				0.032081
 21286				0.032079
 48279				0.032079
 48281				0.032079
 48282				0.032079
 48283				0.032079
 48284				0.032079
 41090				0.032077
 45579				0.032077
  4393				0.032075
 34967				0.032075
 34968				0.032075
 41984				0.032070
 51405				0.032066
 57972				0.032062
 49837				0.032061
 31305				0.032061
 31306				0.032061
 28237				0.032061
 34912				0.032060
 56771				0.032060
 35600				0.032058
  3161				0.032056
 38189				0.032056
 66381				0.032055
 17878				0.032051
 31150				0.032049
 37235				0.032048
 24523				0.032046
 31081				0.032046
 53568				0.032043
 64493				0.032042
 65136				0.032033
 34931				0.032033
 34140				0.032031
 68140				0.032031
 68141				0.032031
 46762				0.032030
 38521				0.032028
 39741				0.032027
 25912				0.032024
 49010				0.032024
 36271				0.032024
  6937				0.032024
 26036				0.032022
 18706				0.032022
 45381				0.032022
  9251				0.032022
  7860				0.032021
 15134				0.032020
 13103				0.032019
 17301				0.032019
 17302				0.032019
 17304				0.032019
 14456				0.032018
 44802				0.032015
 40684				0.032014
  8472				0.032012
 12934				0.032012
 33348				0.032012
 33352				0.032012
 33694				0.032011
 58145				0.032008
 34935				0.032008
 34750				0.032007
 34751				0.032007
 34753				0.032007
 56109				0.032007
 45306				0.032006
  8519				0.032005
 28445				0.032000
 63618				0.032000
 51839				0.031998
 51840				0.031998
 64179				0.031996
 50115				0.031995
 53429				0.031991
 53430				0.031991
 11139				0.031990
 36238				0.031988
 55545				0.031988
 37100				0.031979
 37102				0.031979
 37104				0.031979
 37105				0.031979
 37108				0.031979
 37112				0.031979
 37114				0.031979
 37115				0.031979
 71605				0.031977
 75183				0.031977
 35575				0.031972
 44790				0.031970
 60365				0.031968
 60368				0.031968
 60369				0.031968
 30585				0.031968
 52490				0.031967
 45260				0.031959
 19320				0.031958
  7433				0.031955
 61607				0.031952
 61608				0.031952
 61609				0.031952
 61610				0.031952
 67415				0.031951
 32513				0.031950
 57801				0.031950
 49685				0.031950
 49686				0.031950
 14344				0.031949
  8223				0.031949
 18466				0.031945
 39729				0.031943
 17139				0.031939
 59535				0.031935
 59536				0.031935
 64489				0.031934
 67256				0.031933
 33795				0.031933
 18691				0.031931
 12854				0.031928
 42418				0.031916
 63409				0.031911
 24472				0.031910
 65856				0.031909
 43759				0.031909
 51650				0.031909
 51651				0.031909
 40854				0.031906
 20692				0.031905
 49488				0.031904
 39766				0.031904
  8125				0.031903
  4995				0.031901
 11123				0.031899
 61852				0.031899
 62621				0.031899
 65030				0.031899
 75519				0.031899
 33204				0.031897
 59598				0.031896
 26588				0.031893
 20600				0.031893
 20607				0.031893
 29371				0.031888
 29373				0.031888
 53083				0.031887
 46606				0.031885
 41521				0.031883
 65219				0.031879
 65220				0.031879
 65221				0.031879
 65223				0.031879
 33286				0.031878
 51823				0.031873
 48026				0.031871
 51019				0.031870
 47944				0.031867
 33503				0.031867
 33283				0.031866
 68840				0.031866
 68841				0.031866
 68842				0.031866
 68843				0.031866
 68844				0.031866
 34796				0.031865
 21074				0.031864
 42911				0.031864
 50893				0.031863
 47035				0.031862
 47036				0.031862
  4232				0.031859
  2393				0.031858
 55040				0.031858
 55041				0.031858
 65328				0.031858
 65329				0.031858
 65330				0.031858
 57847				0.031857
 63699				0.031857
  1344				0.031854
 20491				0.031853
 62919				0.031852
  7054				0.031852
 43724				0.031852
 33722				0.031851
 65053				0.031851
 65054				0.031851
 19067				0.031846
 32511				0.031845
 12957				0.031844
 50904				0.031841
 17600				0.031839
 29144				0.031839
 24426				0.031839
 32572				0.031838
 49629				0.031838
 71425				0.031838
 19413				0.031837
 46922				0.031832
 20706				0.031831
 22489				0.031830
 60478				0.031828
 53812				0.031824
 18851				0.031823
  6278				0.031823
  5021				0.031818
 53510				0.031818
 31265				0.031818
 61614				0.031818
  7545				0.031817
 58181				0.031817
 44204				0.031813
 60194				0.031812
 40470				0.031807
 43398				0.031805
 57654				0.031805
 57655				0.031805
 57656				0.031805
 40716				0.031805
 40718				0.031805
 40719				0.031805
 40720				0.031805
 40721				0.031805
 40723				0.031805
 40724				0.031805
 15185				0.031805
 63391				0.031805
 53740				0.031803
 29240				0.031802
 32980				0.031802
 54018				0.031802
 25885				0.031801
 25887				0.031801
 25894				0.031801
 13300				0.031801
 20956				0.031800
 46907				0.031797
 50888				0.031796
 50889				0.031796
 54358				0.031794
 66632				0.031791
 67817				0.031788
 55838				0.031784
  8216				0.031782
 58272				0.031780
 18257				0.031777
 31804				0.031775
 62853				0.031775
 62393				0.031769
 64439				0.031769
  9360				0.031761
 37388				0.031758
 35106				0.031758
 30280				0.031753
 40616				0.031753
 40617				0.031753
 29312				0.031751
 29315				0.031751
 29316				0.031751
  4762				0.031751
 52504				0.031751
 29875				0.031748
 43352				0.031748
 18012				0.031747
 54552				0.031747
 64176				0.031747
 64177				0.031747
 64178				0.031747
 23637				0.031746
 42789				0.031746
 55294				0.031743
 55295				0.031743
 55296				0.031743
 71511				0.031743
 41882				0.031741
 11678				0.031741
 11679				0.031741
 11680				0.031741
 11685				0.031741
 11686				0.031741
 11691				0.031741
 51955				0.031739
 27009				0.031737
 51922				0.031736
 71436				0.031734
  8606				0.031733
 46749				0.031731
 24163				0.031730
 53247				0.031729
 29669				0.031726
 14323				0.031724
 36361				0.031723
 36362				0.031723
 63154				0.031723
 40551				0.031721
 60048				0.031721
 60049				0.031721
 46830				0.031720
 46831				0.031720
 46832				0.031720
 46833				0.031720
 46834				0.031720
 46836				0.031720
 46838				0.031720
 59091				0.031720
 59092				0.031720
 59093				0.031720
 59094				0.031720
 59095				0.031720
 59096				0.031720
 59097				0.031720
 59098				0.031720
 59099				0.031720
 59100				0.031720
 17965				0.031720
 45024				0.031718
 68125				0.031718
  7895				0.031713
 34138				0.031710
 56776				0.031709
 56777				0.031709
 56778				0.031709
 56779				0.031709
 29988				0.031707
 71516				0.031706
 69533				0.031704
 69534				0.031704
 27642				0.031704
 27645				0.031704
 27225				0.031702
 26969				0.031700
 27863				0.031696
 63840				0.031696
 13006				0.031694
 46385				0.031694
 14384				0.031693
  3759				0.031692
 67384				0.031692
 67989				0.031686
 67990				0.031686
 15773				0.031679
 15775				0.031679
 30322				0.031676
 67785				0.031672
 67786				0.031672
 67787				0.031672
 71549				0.031672
 52376				0.031672
 68409				0.031669
 48100				0.031665
 45160				0.031665
 23926				0.031663
 49784				0.031662
 44217				0.031661
 44509				0.031657
 57519				0.031656
  2523				0.031656
  2533				0.031656
 25995				0.031656
 49973				0.031652
 68517				0.031650
 53175				0.031649
 65894				0.031645
 46154				0.031644
 44360				0.031642
 12067				0.031639
 58259				0.031632
 58260				0.031632
 58261				0.031632
 58262				0.031632
 58263				0.031632
 52896				0.031630
 50330				0.031629
 41871				0.031629
 67888				0.031621
 67889				0.031621
 67890				0.031621
 47487				0.031620
 47488				0.031620
 47489				0.031620
 12321				0.031613
 42043				0.031613
 50538				0.031613
  8082				0.031612
 65028				0.031611
 47590				0.031610
 45885				0.031603
 24031				0.031600
 24032				0.031600
 24035				0.031600
 24036				0.031600
 24042				0.031600
 24045				0.031600
 24050				0.031600
 24051				0.031600
 24053				0.031600
 24054				0.031600
 24055				0.031600
 24056				0.031600
 24057				0.031600
 24058				0.031600
 24062				0.031600
 24063				0.031600
 24070				0.031600
 57402				0.031596
 57405				0.031596
 41164				0.031594
 58571				0.031594
 58572				0.031594
 58573				0.031594
 56333				0.031591
 42036				0.031587
 47461				0.031581
 21512				0.031578
 59540				0.031575
 66917				0.031572
 64420				0.031571
 64424				0.031571
  3814				0.031569
  2581				0.031568
  3801				0.031568
 55582				0.031568
 65857				0.031567
 65347				0.031567
 41761				0.031564
 61425				0.031561
 61427				0.031561
 20394				0.031559
 54742				0.031558
 19676				0.031555
 51341				0.031554
 51344				0.031554
 64210				0.031552
 62228				0.031551
  8766				0.031548
 31677				0.031547
 11955				0.031545
 66972				0.031544
 66973				0.031544
 10677				0.031543
 10679				0.031543
 56188				0.031543
 18284				0.031542
 60707				0.031540
 52225				0.031538
 68979				0.031537
 23941				0.031537
 32955				0.031536
  8578				0.031532
 58540				0.031528
 53541				0.031526
 55442				0.031526
 60255				0.031526
 63164				0.031526
  9773				0.031526
 54802				0.031525
 61942				0.031523
 61760				0.031522
 63686				0.031521
 16511				0.031518
 16514				0.031518
 64171				0.031518
 64173				0.031518
 64175				0.031518
 25463				0.031517
 62789				0.031517
 69451				0.031515
 60597				0.031512
 50714				0.031511
 52059				0.031511
 52060				0.031511
 52061				0.031511
 46248				0.031510
 46249				0.031510
 46250				0.031510
 46251				0.031510
 23227				0.031508
 35879				0.031507
 61279				0.031506
 61280				0.031506
 48019				0.031505
 48020				0.031505
 22866				0.031503
 33229				0.031502
 50880				0.031499
 65880				0.031491
 22620				0.031490
  8333				0.031487
 26917				0.031487
 26918				0.031487
 26919				0.031487
 26920				0.031487
 26921				0.031487
 26922				0.031487
 34397				0.031487
 41943				0.031482
 52372				0.031482
 45284				0.031481
 51874				0.031481
 51875				0.031481
 51261				0.031481
 52877				0.031479
  7610				0.031479
  6700				0.031478
 41275				0.031473
 41280				0.031473
 14482				0.031472
 29594				0.031472
 29595				0.031472
 29598				0.031472
 29599				0.031472
 29600				0.031472
 72361				0.031472
 62160				0.031470
 62161				0.031470
 62162				0.031470
 62163				0.031470
 62164				0.031470
  8931				0.031469
 55335				0.031467
 32804				0.031466
 32806				0.031466
 32807				0.031466
 32811				0.031466
 33852				0.031465
 14643				0.031465
  8874				0.031464
 28581				0.031462
 29227				0.031462
 23383				0.031461
 23385				0.031461
 23386				0.031461
 64338				0.031456
 48871				0.031454
 50179				0.031452
 50180				0.031452
 60425				0.031451
 67861				0.031451
 67862				0.031451
 61591				0.031450
 22266				0.031448
 25981				0.031444
 57595				0.031444
 57596				0.031444
 57597				0.031444
 57598				0.031444
 57599				0.031444
 40384				0.031442
 29653				0.031440
 31951				0.031437
 65898				0.031435
 13042				0.031434
 13044				0.031434
 51700				0.031433
 58122				0.031431
 58123				0.031431
 52127				0.031430
 46565				0.031430
 28589				0.031429
 42323				0.031429
 47096				0.031424
 19298				0.031422
 56586				0.031421
 62061				0.031420
 62062				0.031420
 61956				0.031418
 51551				0.031417
 64021				0.031417
 66627				0.031417
 66628				0.031417
 44901				0.031417
  4901				0.031416
 50596				0.031416
 64452				0.031416
  7626				0.031413
 23759				0.031412
 20897				0.031411
 25682				0.031409
 52994				0.031407
 13114				0.031407
 64626				0.031406
 11889				0.031403
 55801				0.031402
 49535				0.031400
 52413				0.031399
 52416				0.031399
 52417				0.031399
 52419				0.031399
 52420				0.031399
 52421				0.031399
 52422				0.031399
 52423				0.031399
 52424				0.031399
 52425				0.031399
 52426				0.031399
 71504				0.031399
 63777				0.031395
 75279				0.031395
 46414				0.031393
 55426				0.031393
 55427				0.031393
 28418				0.031391
  9005				0.031390
 12714				0.031389
 28848				0.031389
 28849				0.031389
 28850				0.031389
 63975				0.031387
 63976				0.031387
 63977				0.031387
 48351				0.031386
 48352				0.031386
 65338				0.031386
 65339				0.031386
 25448				0.031385
 54059				0.031385
  8742				0.031380
 31881				0.031377
 48914				0.031376
 48915				0.031376
 48918				0.031376
 40876				0.031374
 64935				0.031374
 28731				0.031372
 65797				0.031372
 28511				0.031368
 33128				0.031367
 41193				0.031367
 41194				0.031367
 12612				0.031363
 64564				0.031360
 30517				0.031359
 30518				0.031359
 63404				0.031358
 41279				0.031358
 42049				0.031354
 55739				0.031354
 55740				0.031354
 26937				0.031353
 59998				0.031350
 22691				0.031350
 40354				0.031345
 68589				0.031344
 20182				0.031344
 44160				0.031344
 29791				0.031342
 36190				0.031335
 63696				0.031332
  4287				0.031328
 68923				0.031328
 36088				0.031326
 32880				0.031325
 16611				0.031324
  9249				0.031323
 32498				0.031321
 66909				0.031320
 12987				0.031319
 45299				0.031314
 31107				0.031314
 71600				0.031313
 22011				0.031312
 11848				0.031310
 40708				0.031307
 66043				0.031307
 20939				0.031306
 15501				0.031304
 19116				0.031304
 35887				0.031304
 35888				0.031304
 35894				0.031304
 63039				0.031304
 63040				0.031304
 63041				0.031304
 63042				0.031304
  9481				0.031303
 24342				0.031303
